replicon	Nuccore	Assembly	sys_id	Start	End
GCF_900105755.1_NZ_FNTQ01000001.1	NZ_FNTQ01000001.1	GCF_900105755.1	GCF_900105755.1_NZ_FNTQ01000001.1_Conservon_12	8518615	8521815
GCF_900105755.1_NZ_FNTQ01000001.1	NZ_FNTQ01000001.1	GCF_900105755.1	GCF_900105755.1_NZ_FNTQ01000001.1_Conservon_13	8714414	8717359
GCF_900105775.1_NZ_FNTP01000001.1	NZ_FNTP01000001.1	GCF_900105775.1	GCF_900105775.1_NZ_FNTP01000001.1_Conservon_1	488905	491499
GCF_900105775.1_NZ_FNTP01000001.1	NZ_FNTP01000001.1	GCF_900105775.1	GCF_900105775.1_NZ_FNTP01000001.1_Conservon_2	801919	803602
GCF_900105775.1_NZ_FNTP01000001.1	NZ_FNTP01000001.1	GCF_900105775.1	GCF_900105775.1_NZ_FNTP01000001.1_Conservon_3	962488	966652
GCF_900105775.1_NZ_FNTP01000001.1	NZ_FNTP01000001.1	GCF_900105775.1	GCF_900105775.1_NZ_FNTP01000001.1_Conservon_4	2276638	2287116
GCF_900105775.1_NZ_FNTP01000001.1	NZ_FNTP01000001.1	GCF_900105775.1	GCF_900105775.1_NZ_FNTP01000001.1_Conservon_5	2557611	2562211
GCF_900105775.1_NZ_FNTP01000001.1	NZ_FNTP01000001.1	GCF_900105775.1	GCF_900105775.1_NZ_FNTP01000001.1_Conservon_6	5584181	5587000
GCF_900105775.1_NZ_FNTP01000001.1	NZ_FNTP01000001.1	GCF_900105775.1	GCF_900105775.1_NZ_FNTP01000001.1_Conservon_7	6897296	6901289
GCF_900105775.1_NZ_FNTP01000001.1	NZ_FNTP01000001.1	GCF_900105775.1	GCF_900105775.1_NZ_FNTP01000001.1_Conservon_8	7117435	7123196
GCF_900105855.1_NZ_LT629789.1	NZ_LT629789.1	GCF_900105855.1	GCF_900105855.1_NZ_LT629789.1_Conservon_1	1560585	1563238
GCF_900105855.1_NZ_LT629789.1	NZ_LT629789.1	GCF_900105855.1	GCF_900105855.1_NZ_LT629789.1_Conservon_2	3658672	3663881
GCF_900105855.1_NZ_LT629789.1	NZ_LT629789.1	GCF_900105855.1	GCF_900105855.1_NZ_LT629789.1_Conservon_3	7442288	7448715
GCF_900105855.1_NZ_LT629789.1	NZ_LT629789.1	GCF_900105855.1	GCF_900105855.1_NZ_LT629789.1_Conservon_4	7529240	7533244
GCF_900105855.1_NZ_LT629789.1	NZ_LT629789.1	GCF_900105855.1	GCF_900105855.1_NZ_LT629789.1_Conservon_5	8765919	8769792
GCF_900105915.1_NZ_FNSB01000001.1	NZ_FNSB01000001.1	GCF_900105915.1	GCF_900105915.1_NZ_FNSB01000001.1_Conservon_1	176165	186622
GCF_900105915.1_NZ_FNSB01000001.1	NZ_FNSB01000001.1	GCF_900105915.1	GCF_900105915.1_NZ_FNSB01000001.1_Conservon_2	451927	456527
GCF_900105915.1_NZ_FNSB01000001.1	NZ_FNSB01000001.1	GCF_900105915.1	GCF_900105915.1_NZ_FNSB01000001.1_Conservon_3	3439071	3441890
GCF_900105915.1_NZ_FNSB01000003.1	NZ_FNSB01000003.1	GCF_900105915.1	GCF_900105915.1_NZ_FNSB01000003.1_Conservon_6	476359	478953
GCF_900105915.1_NZ_FNSB01000003.1	NZ_FNSB01000003.1	GCF_900105915.1	GCF_900105915.1_NZ_FNSB01000003.1_Conservon_7	779582	781265
GCF_900105915.1_NZ_FNSB01000003.1	NZ_FNSB01000003.1	GCF_900105915.1	GCF_900105915.1_NZ_FNSB01000003.1_Conservon_8	939265	943441
GCF_900105925.1_NZ_LT629791.1	NZ_LT629791.1	GCF_900105925.1	GCF_900105925.1_NZ_LT629791.1_Conservon_1	1190193	1194722
GCF_900105945.1_NZ_FNSO01000003.1	NZ_FNSO01000003.1	GCF_900105945.1	GCF_900105945.1_NZ_FNSO01000003.1_Conservon_1	897197	899860
GCF_900107045.1_NZ_FNON01000002.1	NZ_FNON01000002.1	GCF_900107045.1	GCF_900107045.1_NZ_FNON01000002.1_Conservon_2	73838	77881
GCF_900107045.1_NZ_FNON01000002.1	NZ_FNON01000002.1	GCF_900107045.1	GCF_900107045.1_NZ_FNON01000002.1_Conservon_3	152623	158838
GCF_900107045.1_NZ_FNON01000004.1	NZ_FNON01000004.1	GCF_900107045.1	GCF_900107045.1_NZ_FNON01000004.1_Conservon_4	100038	103871
GCF_900107255.1_NZ_FNPH01000004.1	NZ_FNPH01000004.1	GCF_900107255.1	GCF_900107255.1_NZ_FNPH01000004.1_Conservon_4	140841	144908
GCF_900107925.1_NZ_FNUJ01000002.1	NZ_FNUJ01000002.1	GCF_900107925.1	GCF_900107925.1_NZ_FNUJ01000002.1_Conservon_1	142266	144941
GCF_900107965.1_NZ_FNVU01000001.1	NZ_FNVU01000001.1	GCF_900107965.1	GCF_900107965.1_NZ_FNVU01000001.1_Conservon_1	184380	187788
GCF_900108175.1_NZ_FNVO01000002.1	NZ_FNVO01000002.1	GCF_900108175.1	GCF_900108175.1_NZ_FNVO01000002.1_Conservon_1	182619	186490
GCF_900108175.1_NZ_FNVO01000002.1	NZ_FNVO01000002.1	GCF_900108175.1	GCF_900108175.1_NZ_FNVO01000002.1_Conservon_2	375665	386377
GCF_001552135.1_NZ_BCQP01000016.1	NZ_BCQP01000016.1	GCF_001552135.1	GCF_001552135.1_NZ_BCQP01000016.1_Conservon_1	141931	146009
GCF_001552595.1_NZ_BCRM01000001.1	NZ_BCRM01000001.1	GCF_001552595.1	GCF_001552595.1_NZ_BCRM01000001.1_Conservon_1	1242221	1246429
GCF_001558125.2_NZ_LOBU02000019.1	NZ_LOBU02000019.1	GCF_001558125.2	GCF_001558125.2_NZ_LOBU02000019.1_Conservon_5	419867	422695
GCF_001570525.1_NZ_BBXC01000011.1	NZ_BBXC01000011.1	GCF_001570525.1	GCF_001570525.1_NZ_BBXC01000011.1_Conservon_5	572958	575252
GCF_001570525.1_NZ_BBXC01000012.1	NZ_BBXC01000012.1	GCF_001570525.1	GCF_001570525.1_NZ_BBXC01000012.1_Conservon_2	93399	96983
GCF_001570545.1_NZ_BBXD01000008.1	NZ_BBXD01000008.1	GCF_001570545.1	GCF_001570545.1_NZ_BBXD01000008.1_Conservon_1	445207	451158
GCF_001570545.1_NZ_BBXD01000008.1	NZ_BBXD01000008.1	GCF_001570545.1	GCF_001570545.1_NZ_BBXD01000008.1_Conservon_2	743209	745695
GCF_001570565.1_NZ_BBXE01000013.1	NZ_BBXE01000013.1	GCF_001570565.1	GCF_001570565.1_NZ_BBXE01000013.1_Conservon_1	65238	86552
GCF_001570565.1_NZ_BBXE01000015.1	NZ_BBXE01000015.1	GCF_001570565.1	GCF_001570565.1_NZ_BBXE01000015.1_Conservon_2	89921	93508
GCF_001570565.1_NZ_BBXE01000034.1	NZ_BBXE01000034.1	GCF_001570565.1	GCF_001570565.1_NZ_BBXE01000034.1_Conservon_5	30204	32669
GCF_001570585.1_NZ_BBXF01000002.1	NZ_BBXF01000002.1	GCF_001570585.1	GCF_001570585.1_NZ_BBXF01000002.1_Conservon_1	882106	888118
GCF_001570585.1_NZ_BBXF01000002.1	NZ_BBXF01000002.1	GCF_001570585.1	GCF_001570585.1_NZ_BBXF01000002.1_Conservon_2	1197079	1199538
GCF_001570605.1_NZ_BBXG01000007.1	NZ_BBXG01000007.1	GCF_001570605.1	GCF_001570605.1_NZ_BBXG01000007.1_Conservon_5	58318	60606
GCF_001572115.1_NZ_LRSS01000538.1	NZ_LRSS01000538.1	GCF_001572115.1	GCF_001572115.1_NZ_LRSS01000538.1_Conservon_7	43455	46130
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_1	509672	511220
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_2	595502	599452
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_3	1198088	1200967
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_4	1791592	1802081
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_5	2063673	2068148
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_6	2940241	2943287
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_7	3004261	3006819
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_8	6169787	6172744
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_9	6416293	6420400
GCF_001577385.1_NZ_CP014485.1	NZ_CP014485.1	GCF_001577385.1	GCF_001577385.1_NZ_CP014485.1_Conservon_10	7065738	7068452
GCF_001579685.1_NZ_LSZY01000411.1	NZ_LSZY01000411.1	GCF_001579685.1	GCF_001579685.1_NZ_LSZY01000411.1_Conservon_7	43148	45823
GCF_003454755.1_NZ_CP032052.1	NZ_CP032052.1	GCF_003454755.1	GCF_003454755.1_NZ_CP032052.1_Conservon_1	708149	712181
GCF_003454755.1_NZ_CP032052.1	NZ_CP032052.1	GCF_003454755.1	GCF_003454755.1_NZ_CP032052.1_Conservon_2	1666568	1677410
GCF_003454755.1_NZ_CP032052.1	NZ_CP032052.1	GCF_003454755.1	GCF_003454755.1_NZ_CP032052.1_Conservon_3	2093626	2098152
GCF_003454755.1_NZ_CP032052.1	NZ_CP032052.1	GCF_003454755.1	GCF_003454755.1_NZ_CP032052.1_Conservon_4	2940081	2943323
GCF_003454755.1_NZ_CP032052.1	NZ_CP032052.1	GCF_003454755.1	GCF_003454755.1_NZ_CP032052.1_Conservon_5	4324191	4327340
GCF_003454755.1_NZ_CP032052.1	NZ_CP032052.1	GCF_003454755.1	GCF_003454755.1_NZ_CP032052.1_Conservon_6	4752933	4755761
GCF_003454755.1_NZ_CP032052.1	NZ_CP032052.1	GCF_003454755.1	GCF_003454755.1_NZ_CP032052.1_Conservon_7	6070844	6075029
GCF_003454755.1_NZ_CP032052.1	NZ_CP032052.1	GCF_003454755.1	GCF_003454755.1_NZ_CP032052.1_Conservon_8	6149221	6152629
GCF_013363465.1_NZ_JAANNT010000010.1	NZ_JAANNT010000010.1	GCF_013363465.1	GCF_013363465.1_NZ_JAANNT010000010.1_Conservon_5	126419	128980
GCF_013363465.1_NZ_JAANNT010000025.1	NZ_JAANNT010000025.1	GCF_013363465.1	GCF_013363465.1_NZ_JAANNT010000025.1_Conservon_7	21822	24524
GCF_013363655.1_NZ_JAANOC010000018.1	NZ_JAANOC010000018.1	GCF_013363655.1	GCF_013363655.1_NZ_JAANOC010000018.1_Conservon_5	51799	54435
GCF_013363665.1_NZ_JAANOD010000001.1	NZ_JAANOD010000001.1	GCF_013363665.1	GCF_013363665.1_NZ_JAANOD010000001.1_Conservon_1	754250	758995
GCF_013363665.1_NZ_JAANOD010000003.1	NZ_JAANOD010000003.1	GCF_013363665.1	GCF_013363665.1_NZ_JAANOD010000003.1_Conservon_2	283798	286434
GCF_013363975.1_NZ_JABWGN010000018.1	NZ_JABWGN010000018.1	GCF_013363975.1	GCF_013363975.1_NZ_JABWGN010000018.1_Conservon_4	87723	91505
GCF_013363975.1_NZ_JABWGN010000023.1	NZ_JABWGN010000023.1	GCF_013363975.1	GCF_013363975.1_NZ_JABWGN010000023.1_Conservon_5	90647	94363
GCF_013363995.1_NZ_JABWGO010000009.1	NZ_JABWGO010000009.1	GCF_013363995.1	GCF_013363995.1_NZ_JABWGO010000009.1_Conservon_3	120051	124022
GCF_013363995.1_NZ_JABWGO010000017.1	NZ_JABWGO010000017.1	GCF_013363995.1	GCF_013363995.1_NZ_JABWGO010000017.1_Conservon_5	35276	38992
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_1	1316874	1320499
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_2	3246018	3249845
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_3	6639716	6643897
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_4	7041052	7048109
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_5	7945290	7949219
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_6	8179584	8183174
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_7	8853507	8859109
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_8	9610503	9613213
GCF_013364075.1_NZ_CP054925.1	NZ_CP054925.1	GCF_013364075.1	GCF_013364075.1_NZ_CP054925.1_Conservon_9	10792119	10794878
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_1	1237411	1240373
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_2	1440067	1444249
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_3	2505064	2507904
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_4	2848769	2859311
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_5	3133809	3138230
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_6	3486957	3491005
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_7	4489075	4492032
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_8	5608103	5610544
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_9	6378913	6381918
GCF_013364155.1_NZ_CP054916.1	NZ_CP054916.1	GCF_013364155.1	GCF_013364155.1_NZ_CP054916.1_Conservon_10	7761744	7765258
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_1	260155	262710
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_2	1181901	1190022
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_3	1476156	1479179
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_4	2295109	2298438
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_5	3386530	3389931
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_6	4786074	4790175
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_7	5124173	5128957
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_8	5435025	5445625
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_9	6201780	6205564
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_10	6827139	6831066
GCF_013364175.1_NZ_CP054939.1	NZ_CP054939.1	GCF_013364175.1	GCF_013364175.1_NZ_CP054939.1_Conservon_11	7367948	7371730
GCF_013364195.1_NZ_CP054918.1	NZ_CP054918.1	GCF_013364195.1	GCF_013364195.1_NZ_CP054918.1_Conservon_1	359749	362826
GCF_013364195.1_NZ_CP054918.1	NZ_CP054918.1	GCF_013364195.1	GCF_013364195.1_NZ_CP054918.1_Conservon_2	663350	671150
GCF_013364195.1_NZ_CP054918.1	NZ_CP054918.1	GCF_013364195.1	GCF_013364195.1_NZ_CP054918.1_Conservon_3	922282	925260
GCF_013364195.1_NZ_CP054918.1	NZ_CP054918.1	GCF_013364195.1	GCF_013364195.1_NZ_CP054918.1_Conservon_4	4986312	4988873
GCF_013364195.1_NZ_CP054918.1	NZ_CP054918.1	GCF_013364195.1	GCF_013364195.1_NZ_CP054918.1_Conservon_5	5790260	5795233
GCF_013364195.1_NZ_CP054918.1	NZ_CP054918.1	GCF_013364195.1	GCF_013364195.1_NZ_CP054918.1_Conservon_6	6208248	6219378
GCF_013364195.1_NZ_CP054918.1	NZ_CP054918.1	GCF_013364195.1	GCF_013364195.1_NZ_CP054918.1_Conservon_7	7472922	7477108
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_1	978658	983624
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_2	1128798	1132177
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_3	4708841	4712670
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_4	4901225	4904149
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_5	5153552	5157571
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_6	5807858	5810629
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_7	5949590	5953746
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_8	6323585	6328162
GCF_013364215.1_NZ_CP054923.1	NZ_CP054923.1	GCF_013364215.1	GCF_013364215.1_NZ_CP054923.1_Conservon_9	6689072	6693409
GCF_013364235.1_NZ_CP054919.1	NZ_CP054919.1	GCF_013364235.1	GCF_013364235.1_NZ_CP054919.1_Conservon_1	1192002	1195303
GCF_013364235.1_NZ_CP054919.1	NZ_CP054919.1	GCF_013364235.1	GCF_013364235.1_NZ_CP054919.1_Conservon_2	3788507	3791128
GCF_013364235.1_NZ_CP054919.1	NZ_CP054919.1	GCF_013364235.1	GCF_013364235.1_NZ_CP054919.1_Conservon_3	4400236	4402832
GCF_013364235.1_NZ_CP054919.1	NZ_CP054919.1	GCF_013364235.1	GCF_013364235.1_NZ_CP054919.1_Conservon_4	5185691	5188441
GCF_013364235.1_NZ_CP054919.1	NZ_CP054919.1	GCF_013364235.1	GCF_013364235.1_NZ_CP054919.1_Conservon_5	5352496	5363731
GCF_013364235.1_NZ_CP054919.1	NZ_CP054919.1	GCF_013364235.1	GCF_013364235.1_NZ_CP054919.1_Conservon_6	6690998	6694694
GCF_013364235.1_NZ_CP054919.1	NZ_CP054919.1	GCF_013364235.1	GCF_013364235.1_NZ_CP054919.1_Conservon_7	6713603	6715022
GCF_013364235.1_NZ_CP054919.1	NZ_CP054919.1	GCF_013364235.1	GCF_013364235.1_NZ_CP054919.1_Conservon_8	6735738	6740035
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_1	1095865	1100315
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_2	1748836	1753117
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_3	2283551	2286250
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_4	2407860	2416054
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_5	5650018	5653984
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_6	6189846	6194685
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_7	7626076	7629572
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_8	8328406	8332184
GCF_013364275.1_NZ_CP054932.1	NZ_CP054932.1	GCF_013364275.1	GCF_013364275.1_NZ_CP054932.1_Conservon_9	8647047	8651108
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_1	1002592	1007101
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_2	3050294	3053668
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_3	3719535	3722126
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_4	4530700	4533681
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_5	5490372	5495156
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_6	5868297	5878905
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_7	6198610	6201525
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_8	6962491	6965502
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_9	7093266	7097257
GCF_013364315.1_NZ_CP054926.1	NZ_CP054926.1	GCF_013364315.1	GCF_013364315.1_NZ_CP054926.1_Conservon_10	7527943	7529519
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_1	289404	292700
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_2	938547	942541
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_3	1756525	1760513
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_4	2388037	2398795
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_5	2764116	2769116
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_6	5100275	5103358
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_7	6524160	6527198
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_8	6774431	6778683
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_9	7057881	7062986
GCF_013364375.1_NZ_CP054920.1	NZ_CP054920.1	GCF_013364375.1	GCF_013364375.1_NZ_CP054920.1_Conservon_10	7574563	7577091
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_1	1797327	1799353
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_2	2814005	2817768
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_3	2829637	2833613
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_4	3529290	3539757
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_5	3911359	3915750
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_6	5818762	5822517
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_7	7748855	7751365
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_8	8863945	8866947
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_9	9152896	9160873
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_10	9554487	9559745
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_11	10157803	10160847
GCF_013375055.1_NZ_CP056041.1	NZ_CP056041.1	GCF_013375055.1	GCF_013375055.1_NZ_CP056041.1_Conservon_12	10376371	10379922
GCF_013387285.1_NZ_JABBHD010000011.1	NZ_JABBHD010000011.1	GCF_013387285.1	GCF_013387285.1_NZ_JABBHD010000011.1_Conservon_4	30759	34899
GCF_013387285.1_NZ_JABBHD010000011.1	NZ_JABBHD010000011.1	GCF_013387285.1	GCF_013387285.1_NZ_JABBHD010000011.1_Conservon_5	305265	309487
GCF_013389765.1_NZ_CP058322.1	NZ_CP058322.1	GCF_013389765.1	GCF_013389765.1_NZ_CP058322.1_Conservon_1	1069520	1074531
GCF_013389765.1_NZ_CP058322.1	NZ_CP058322.1	GCF_013389765.1	GCF_013389765.1_NZ_CP058322.1_Conservon_2	5155125	5158169
GCF_013389765.1_NZ_CP058322.1	NZ_CP058322.1	GCF_013389765.1	GCF_013389765.1_NZ_CP058322.1_Conservon_3	5285056	5289180
GCF_013389765.1_NZ_CP058322.1	NZ_CP058322.1	GCF_013389765.1	GCF_013389765.1_NZ_CP058322.1_Conservon_4	6155275	6159067
